"GAULCountryCode","Year","YearLabel","SeriesCode","SeriesName","QualifierCode","Value","UnitOfMeasure","SourceCode","TopicCode"
19,2012,"2012","SE.ADT.LITR.ZS","Literacy rate, adult (% of people ages 15 and above)","F","99.7028579711914","percent","External","RPR"
19,2012,"2012","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","F","","per 1,000","External","RPR"
19,2012,"2012","SL.AGR.EMPL.ZS","Employment in agriculture (% of total employment)","F","43.9000015258789","percent","External","HADE"
19,2012,"2012","SH.STA.MALN.ZS","Malnutrition prevalence, weight for age (% of children under 5)","F","","percent","External","RPR"
19,2012,"2012","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","M","","per 1,000","External","RPR"
19,2012,"2012","SH.STA.MALN.ZS","Malnutrition prevalence, weight for age (% of children under 5)","M","","percent","External","RPR"
19,2012,"2012","SL.AGR.EMPL.ZS","Employment in agriculture (% of total employment)","M","31.7999992370605","percent","External","HADE"
19,2012,"2012","SE.ADT.LITR.ZS","Literacy rate, adult (% of people ages 15 and above)","M","99.8528518676758","percent","External","RPR"
19,2012,"2012","EA.PRD.AGRI.KD","Agriculture value added per worker (constant 2000 US$)","N","1396.89069620992","constant 2000 US$","External","RPR"
19,2012,"2012","FS.OA.POU.PCT3D1","Prevalence of undernourishment (%)","N","<5.0","percent","External","RPR"
19,2012,"2012","NV.AGR.TOTL.KD.ZG","Agriculture, value added (annual % growth)","N","6.59999668705503","percent","External","RPR"
19,2012,"2012","NV.AGR.TOTL.ZS","Agriculture, value added (percent of GDP)","N","5.4920572274297","percent","External","RPR"
19,2012,"2012","NY.ADJ.DFOR.GN.ZS","Adjusted savings: net forest depletion (% of GNI)","N","0.000476512883324176","percent","External","NR"
19,2012,"2012","RL.IL.ALPC.HA","Arable land and permanent crops (ha)","N","2127700","ha","External","NR"
19,2012,"2012","SH.IMM.IDPT","Immunization, DPT (% of children ages 12-23 months)","N","89","percent","External","RPR"
19,2012,"2012","SE.ADT.LITR.ZS","Literacy rate, adult (% of people ages 15 and above)","N","99.7757720947266","percent","External","RPR"
19,2012,"2012","SE.ADT.MYS.ZS","Mean years of schooling of adults (years)","N","11.2","years","External","RPR"
19,2012,"2012","RL.IL.AAAI.HA","Agricultural area actually irrigated (ha)","N","1407900","ha","External","NR"
19,2012,"2012","RL.IL.AAAI.PCT","Agricultural area actually irrigated, share of arable land and permanent crops (percent)","N","0.661700427691874","percent","External","NR"
19,2012,"2012","RL.IL.AL.HA","Arable land (ha)","N","1896800","ha","External","NR"
19,2012,"2012","RL.IL.AL.HC","Per capita arable land (ha)","N","0.20375980234182","ha/cap","External","NR"
19,2012,"2012","SI.POV.DDAY","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","N","","percent","External","RPR"
19,2012,"2012","SI.POV.GAP2","Poverty gap at $2 a day (PPP) (%)","N","","percent","External","RPR"
19,2012,"2012","SH.STA.ANVC.ZS","Pregnant women receiving prenatal care (%)","N","","percent","External","RPR"
19,2012,"2012","SH.STA.BRTC.ZS","Births attended by skilled health staff (% of total)","N","","percent","External","RPR"
19,2012,"2012","SH.H2O.SAFE.ZS","Improved water source (% of population with access)","N","80.2","percent","External","OPA"
19,2012,"2012","SH.IMM.MEAS","Immunization, measles (% of children ages 12-23 months)","N","94","percent","External","RPR"
19,2012,"2012","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","N","35.6","per 1,000","External","RPR"
19,2012,"2012","SI.POV.NAGP","Poverty gap at national poverty lines (%)","N","","percent","External","RPR"
19,2012,"2012","SI.POV.2DAY","Poverty headcount ratio at $2 a day (PPP) (% of population)","N","","percent","External","RPR"
19,2012,"2012","SI.POV.GAPS","Poverty gap at $1.25 a day (PPP) (%)","N","","percent","External","RPR"
19,2012,"2012","SH.MED.CMHW.P3","Community health workers (per 1,000 people)","N","","per 1000 people","External","RPR"
19,2012,"2012","SH.STA.ACSN","Improved sanitation facilities (% of population with access)","N","82","percent","External","OPA"
19,2012,"2012","SH.STA.MALN.ZS","Malnutrition prevalence, weight for age (% of children under 5)","N","","percent","External","RPR"
19,2012,"2012","SL.AGR.EMPL.ZS","Employment in agriculture (% of total employment)","N","37.7000007629395","percent","External","HADE"
19,2012,"2012","SI.POV.NAHC","Poverty headcount ratio at national poverty lines (% of population)","N","6","percent","External","RPR"
19,2012,"2012","SH.STA.MMRT","Maternal mortality ratio (modeled estimate, per 100,000 live births)","N","","per 100,000","External","RPR"
19,2012,"2012","OA.TP.POP.ZS","Population (share of total population)","R","0.461488881727361","percent","External","RPR"
19,2012,"2012","SI.POV.NAGP","Poverty gap at national poverty lines (%)","R","","percent","External","RPR"
19,2012,"2012","SH.STA.ACSN","Improved sanitation facilities (% of population with access)","R","77.5","percent","External","OPA"
19,2012,"2012","SH.H2O.SAFE.ZS","Improved water source (% of population with access)","R","70.7","percent","External","OPA"
19,2012,"2012","SI.POV.NAHC","Poverty headcount ratio at national poverty lines (% of population)","R","","percent","External","RPR"
19,2012,"2012","SI.POV.NAGP","Poverty gap at national poverty lines (%)","U","","percent","External","RPR"
19,2012,"2012","OA.TP.POP.ZS","Population (share of total population)","U","0.538511118272639","percent","External","RPR"
19,2012,"2012","SH.STA.ACSN","Improved sanitation facilities (% of population with access)","U","85.9","percent","External","OPA"
19,2012,"2012","SI.POV.NAHC","Poverty headcount ratio at national poverty lines (% of population)","U","","percent","External","RPR"
19,2012,"2012","SH.H2O.SAFE.ZS","Improved water source (% of population with access)","U","88.4","percent","External","OPA"
19,2013,"2013","SE.ADT.LITR.ZS","Literacy rate, adult (% of people ages 15 and above)","F","","percent","External","RPR"
19,2013,"2013","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","F","31.3","per 1,000","External","RPR"
19,2013,"2013","SL.AGR.EMPL.ZS","Employment in agriculture (% of total employment)","F","","percent","External","HADE"
19,2013,"2013","SH.STA.MALN.ZS","Malnutrition prevalence, weight for age (% of children under 5)","F","","percent","External","RPR"
19,2013,"2013","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","M","36.8","per 1,000","External","RPR"
19,2013,"2013","SH.STA.MALN.ZS","Malnutrition prevalence, weight for age (% of children under 5)","M","","percent","External","RPR"
19,2013,"2013","SL.AGR.EMPL.ZS","Employment in agriculture (% of total employment)","M","","percent","External","HADE"
19,2013,"2013","SE.ADT.LITR.ZS","Literacy rate, adult (% of people ages 15 and above)","M","","percent","External","RPR"
19,2013,"2013","EA.PRD.AGRI.KD","Agriculture value added per worker (constant 2000 US$)","N","1468.02956653767","constant 2000 US$","External","RPR"
19,2013,"2013","FS.OA.POU.PCT3D1","Prevalence of undernourishment (%)","N","<5.0","percent","External","RPR"
19,2013,"2013","NV.AGR.TOTL.KD.ZG","Agriculture, value added (annual % growth)","N","4.9000045056077","percent","External","RPR"
19,2013,"2013","NV.AGR.TOTL.ZS","Agriculture, value added (percent of GDP)","N","5.66081048558787","percent","External","RPR"
19,2013,"2013","NY.ADJ.DFOR.GN.ZS","Adjusted savings: net forest depletion (% of GNI)","N","0.000450765888672322","percent","External","NR"
19,2013,"2013","RL.IL.ALPC.HA","Arable land and permanent crops (ha)","N","","ha","External","NR"
19,2013,"2013","SH.IMM.IDPT","Immunization, DPT (% of children ages 12-23 months)","N","93","percent","External","RPR"
19,2013,"2013","SE.ADT.LITR.ZS","Literacy rate, adult (% of people ages 15 and above)","N","","percent","External","RPR"
19,2013,"2013","SE.ADT.MYS.ZS","Mean years of schooling of adults (years)","N","11.2","years","External","RPR"
19,2013,"2013","RL.IL.AAAI.HA","Agricultural area actually irrigated (ha)","N","","ha","External","NR"
19,2013,"2013","RL.IL.AAAI.PCT","Agricultural area actually irrigated, share of arable land and permanent crops (percent)","N","","percent","External","NR"
19,2013,"2013","RL.IL.AL.HA","Arable land (ha)","N","","ha","External","NR"
19,2013,"2013","RL.IL.AL.HC","Per capita arable land (ha)","N","","ha/cap","External","NR"
19,2013,"2013","SI.POV.DDAY","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","N","","percent","External","RPR"
19,2013,"2013","SI.POV.GAP2","Poverty gap at $2 a day (PPP) (%)","N","","percent","External","RPR"
19,2013,"2013","SH.STA.ANVC.ZS","Pregnant women receiving prenatal care (%)","N","","percent","External","RPR"
19,2013,"2013","SH.STA.BRTC.ZS","Births attended by skilled health staff (% of total)","N","","percent","External","RPR"
19,2013,"2013","SH.H2O.SAFE.ZS","Improved water source (% of population with access)","N","","percent","External","OPA"
19,2013,"2013","SH.IMM.MEAS","Immunization, measles (% of children ages 12-23 months)","N","98","percent","External","RPR"
19,2013,"2013","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","N","34.2","per 1,000","External","RPR"
19,2013,"2013","SI.POV.NAGP","Poverty gap at national poverty lines (%)","N","","percent","External","RPR"
19,2013,"2013","SI.POV.2DAY","Poverty headcount ratio at $2 a day (PPP) (% of population)","N","","percent","External","RPR"
19,2013,"2013","SI.POV.GAPS","Poverty gap at $1.25 a day (PPP) (%)","N","","percent","External","RPR"
19,2013,"2013","SH.MED.CMHW.P3","Community health workers (per 1,000 people)","N","","per 1000 people","External","RPR"
19,2013,"2013","SH.STA.ACSN","Improved sanitation facilities (% of population with access)","N","","percent","External","OPA"
19,2013,"2013","SH.STA.MALN.ZS","Malnutrition prevalence, weight for age (% of children under 5)","N","","percent","External","RPR"
19,2013,"2013","SL.AGR.EMPL.ZS","Employment in agriculture (% of total employment)","N","","percent","External","HADE"
19,2013,"2013","SI.POV.NAHC","Poverty headcount ratio at national poverty lines (% of population)","N","5.3","percent","External","RPR"
19,2013,"2013","SH.STA.MMRT","Maternal mortality ratio (modeled estimate, per 100,000 live births)","N","26","per 100,000","External","RPR"
19,2013,"2013","OA.TP.POP.ZS","Population (share of total population)","R","0.459046000212472","percent","External","RPR"
19,2013,"2013","SI.POV.NAGP","Poverty gap at national poverty lines (%)","R","","percent","External","RPR"
19,2013,"2013","SH.STA.ACSN","Improved sanitation facilities (% of population with access)","R","","percent","External","OPA"
19,2013,"2013","SH.H2O.SAFE.ZS","Improved water source (% of population with access)","R","","percent","External","OPA"
19,2013,"2013","SI.POV.NAHC","Poverty headcount ratio at national poverty lines (% of population)","R","","percent","External","RPR"
19,2013,"2013","SI.POV.NAGP","Poverty gap at national poverty lines (%)","U","","percent","External","RPR"
19,2013,"2013","OA.TP.POP.ZS","Population (share of total population)","U","0.541060235844046","percent","External","RPR"
19,2013,"2013","SH.STA.ACSN","Improved sanitation facilities (% of population with access)","U","","percent","External","OPA"
19,2013,"2013","SI.POV.NAHC","Poverty headcount ratio at national poverty lines (% of population)","U","","percent","External","RPR"
19,2013,"2013","SH.H2O.SAFE.ZS","Improved water source (% of population with access)","U","","percent","External","OPA"
19,2014,"2014","SE.ADT.LITR.ZS","Literacy rate, adult (% of people ages 15 and above)","F","","percent","External","RPR"
19,2014,"2014","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","F","","per 1,000","External","RPR"
19,2014,"2014","SL.AGR.EMPL.ZS","Employment in agriculture (% of total employment)","F","","percent","External","HADE"
19,2014,"2014","SH.STA.MALN.ZS","Malnutrition prevalence, weight for age (% of children under 5)","F","","percent","External","RPR"
19,2014,"2014","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","M","","per 1,000","External","RPR"
19,2014,"2014","SH.STA.MALN.ZS","Malnutrition prevalence, weight for age (% of children under 5)","M","","percent","External","RPR"
19,2014,"2014","SL.AGR.EMPL.ZS","Employment in agriculture (% of total employment)","M","","percent","External","HADE"
19,2014,"2014","SE.ADT.LITR.ZS","Literacy rate, adult (% of people ages 15 and above)","M","","percent","External","RPR"
19,2014,"2014","EA.PRD.AGRI.KD","Agriculture value added per worker (constant 2000 US$)","N","","constant 2000 US$","External","RPR"
19,2014,"2014","FS.OA.POU.PCT3D1","Prevalence of undernourishment (%)","N","<5.0","percent","External","RPR"
19,2014,"2014","NV.AGR.TOTL.KD.ZG","Agriculture, value added (annual % growth)","N","","percent","External","RPR"
19,2014,"2014","NV.AGR.TOTL.ZS","Agriculture, value added (percent of GDP)","N","","percent","External","RPR"
19,2014,"2014","NY.ADJ.DFOR.GN.ZS","Adjusted savings: net forest depletion (% of GNI)","N","","percent","External","NR"
19,2014,"2014","RL.IL.ALPC.HA","Arable land and permanent crops (ha)","N","","ha","External","NR"
19,2014,"2014","SH.IMM.IDPT","Immunization, DPT (% of children ages 12-23 months)","N","","percent","External","RPR"
19,2014,"2014","SE.ADT.LITR.ZS","Literacy rate, adult (% of people ages 15 and above)","N","","percent","External","RPR"
19,2014,"2014","SE.ADT.MYS.ZS","Mean years of schooling of adults (years)","N","","years","External","RPR"
19,2014,"2014","RL.IL.AAAI.HA","Agricultural area actually irrigated (ha)","N","","ha","External","NR"
19,2014,"2014","RL.IL.AAAI.PCT","Agricultural area actually irrigated, share of arable land and permanent crops (percent)","N","","percent","External","NR"
19,2014,"2014","RL.IL.AL.HA","Arable land (ha)","N","","ha","External","NR"
19,2014,"2014","RL.IL.AL.HC","Per capita arable land (ha)","N","","ha/cap","External","NR"
19,2014,"2014","SI.POV.DDAY","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","N","","percent","External","RPR"
19,2014,"2014","SI.POV.GAP2","Poverty gap at $2 a day (PPP) (%)","N","","percent","External","RPR"
19,2014,"2014","SH.STA.ANVC.ZS","Pregnant women receiving prenatal care (%)","N","","percent","External","RPR"
19,2014,"2014","SH.STA.BRTC.ZS","Births attended by skilled health staff (% of total)","N","","percent","External","RPR"
19,2014,"2014","SH.H2O.SAFE.ZS","Improved water source (% of population with access)","N","","percent","External","OPA"
19,2014,"2014","SH.IMM.MEAS","Immunization, measles (% of children ages 12-23 months)","N","","percent","External","RPR"
19,2014,"2014","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","N","","per 1,000","External","RPR"
19,2014,"2014","SI.POV.NAGP","Poverty gap at national poverty lines (%)","N","","percent","External","RPR"
